division,date,RaceData01_time,area,race_no,umaban,horse_name,y_pred_value,y_pred_rank,odds_2,race_id
region,2022-11-29,18:25発走,船橋,8,1,ナインゲーツ,52.00608504569974,8.0,,202243112908
region,2022-11-29,18:25発走,船橋,8,3,グリーンライズ,47.50296349784963,9.0,,202243112908
region,2022-11-29,18:25発走,船橋,8,7,ブッシュドノエル,45.14859725813163,10.0,,202243112908
region,2022-11-29,18:25発走,船橋,8,10,サントレゾール,41.45940015971516,11.0,,202243112908
region,2022-11-29,18:25発走,船橋,8,6,マイロングタイム,34.34461320119227,12.0,,202243112908
region,2022-11-29,18:25発走,船橋,8,2,レオプレシード,33.78161901046699,13.0,,202243112908
region,2022-11-29,19:00発走,船橋,9,2,エスケイヤマト,65.76113860329966,1.0,,202243112909
region,2022-11-29,19:00発走,船橋,9,1,トーケンリュウ,59.51863859320446,2.0,,202243112909
region,2022-11-29,19:00発走,船橋,9,4,アンクレットハート,53.5626581620093,3.0,,202243112909
region,2022-11-29,19:00発走,船橋,9,7,トーセンウォーリア,52.69756934440214,4.0,,202243112909
region,2022-11-29,19:00発走,船橋,9,3,ワークアンドビート,51.994371221947205,5.0,,202243112909
region,2022-11-29,19:00発走,船橋,9,5,ハセノエクスプレス,51.786478797077535,6.0,,202243112909
region,2022-11-29,19:00発走,船橋,9,6,マーヴェルクエスト,48.123698227036684,7.0,,202243112909
region,2022-11-29,19:00発走,船橋,9,9,トーケンマッキー,47.275317686058195,8.0,,202243112909
region,2022-11-29,19:00発走,船橋,9,11,アドマイヤプリヴ,46.82281029100369,9.0,,202243112909
region,2022-11-29,19:00発走,船橋,9,8,ディストピアーナ,38.2514171468292,10.0,,202243112909
region,2022-11-29,19:00発走,船橋,9,10,ハクサンホーリー,34.20590192713145,11.0,,202243112909
region,2022-11-29,20:10発走,船橋,11,7,アトミックフォース,68.09055439622495,1.0,,202243112911
region,2022-11-29,20:10発走,船橋,11,1,スマートセラヴィー,52.76188674427254,2.0,,202243112911
region,2022-11-29,20:10発走,船橋,11,2,ドスハーツ,51.32662558880025,3.0,,202243112911
region,2022-11-29,20:10発走,船橋,11,6,ジョエル,51.302659954851045,4.0,,202243112911
region,2022-11-29,20:10発走,船橋,11,4,デザートスネーク,51.27972893473576,5.0,,202243112911
region,2022-11-29,20:10発走,船橋,11,5,トーセンブル,49.554953610157995,6.0,,202243112911
region,2022-11-29,20:10発走,船橋,11,8,コマビショウ,39.97271666128713,7.0,,202243112911
region,2022-11-29,20:10発走,船橋,11,3,キャッスルクラウン,35.71087410967034,8.0,,202243112911
region,2022-11-29,20:50発走,船橋,12,9,タイセイクレセント,70.46038111553662,1.0,,202243112912
region,2022-11-29,20:50発走,船橋,12,6,モントカイザー,58.67555787759516,2.0,,202243112912
region,2022-11-29,20:50発走,船橋,12,11,エクレールスカイ,58.03154514450145,3.0,,202243112912
region,2022-11-29,20:50発走,船橋,12,4,トミケンミステリオ,57.10383124623894,4.0,,202243112912
region,2022-11-29,20:50発走,船橋,12,12,リュウノマキロイ,54.49623013138794,5.0,,202243112912
region,2022-11-29,20:50発走,船橋,12,1,ウインカーマイン,50.43999722504965,6.0,,202243112912
region,2022-11-29,20:50発走,船橋,12,5,ジョウハリ,49.335804756361206,7.0,,202243112912
region,2022-11-29,20:50発走,船橋,12,13,バジェットライン,47.748512621809645,8.0,,202243112912
region,2022-11-29,20:50発走,船橋,12,2,オルオル,46.0683673080523,9.0,,202243112912
region,2022-11-29,20:50発走,船橋,12,7,ヌータウ,41.242740926899266,10.0,,202243112912
region,2022-11-29,20:50発走,船橋,12,3,アンシミラー,40.34813592646855,11.0,,202243112912
region,2022-11-29,20:50発走,船橋,12,10,サーブルルミエール,39.51745517082282,12.0,,202243112912
region,2022-11-29,20:50発走,船橋,12,8,エンシェントアイル,36.5314405492759,13.0,,202243112912
region,2022-11-30,10:40発走,園田,1,9,コスモユニック,66.93643429906497,1.0,,202250113001
region,2022-11-30,10:40発走,園田,1,10,センテッドジュエル,57.350713686505074,2.0,,202250113001
region,2022-11-30,10:40発走,園田,1,2,エドノアズマオー,55.86014898796415,3.0,,202250113001
region,2022-11-30,10:40発走,園田,1,5,ロジプリン,55.258803147731086,4.0,,202250113001
region,2022-11-30,10:40発走,園田,1,1,ダニエル,47.29087711795634,5.0,,202250113001
region,2022-11-30,10:40発走,園田,1,3,ギガインパクト,46.30500403321611,6.0,,202250113001
region,2022-11-30,10:40発走,園田,1,6,ネオアスペクト,45.47409651715808,7.0,,202250113001
region,2022-11-30,10:40発走,園田,1,7,ジツリキダッシュ,45.117545108417346,8.0,,202250113001
region,2022-11-30,10:40発走,園田,1,8,シマナ,42.7440403684583,9.0,,202250113001
region,2022-11-30,10:40発走,園田,1,4,ベラジオホンテン,37.66233673352972,10.0,,202250113001
region,2022-11-30,11:10発走,園田,2,5,ラピュセル,62.95877155726094,1.0,,202250113002
region,2022-11-30,11:10発走,園田,2,8,ハイチャレンジ,60.82988736899875,2.0,,202250113002
region,2022-11-30,11:10発走,園田,2,2,テオリス,55.20768106156312,3.0,,202250113002
region,2022-11-30,11:10発走,園田,2,7,マラドーナ,54.51256376808014,4.0,,202250113002
region,2022-11-30,11:10発走,園田,2,1,ベニアカネ,45.49136964698536,5.0,,202250113002
region,2022-11-30,11:10発走,園田,2,4,コウタウッドテール,43.21466769060367,6.0,,202250113002
region,2022-11-30,11:10発走,園田,2,6,メイショウロールス,41.10339305380502,7.0,,202250113002
region,2022-11-30,11:10発走,園田,2,3,ワンダーハルム,36.681665852702416,8.0,,202250113002
region,2022-11-30,11:40発走,園田,3,10,アランチャアミーゴ,70.05669374197628,1.0,,202250113003
region,2022-11-30,11:40発走,園田,3,1,タガノマドリード,58.334250870153724,2.0,,202250113003
region,2022-11-30,11:40発走,園田,3,3,ウーマナイザー,54.28312102350678,3.0,,202250113003
region,2022-11-30,11:40発走,園田,3,8,ルグランタンゴ,52.81324992440515,4.0,,202250113003
region,2022-11-30,11:40発走,園田,3,5,プラードデラルス,49.710799552170116,5.0,,202250113003
region,2022-11-30,11:40発走,園田,3,2,モンシュヴァル,44.95407756480883,6.0,,202250113003
region,2022-11-30,11:40発走,園田,3,9,ベアクッキー,44.75665510981773,7.0,,202250113003
region,2022-11-30,11:40発走,園田,3,4,キャプテンカーク,43.101160691237126,8.0,,202250113003
region,2022-11-30,11:40発走,園田,3,6,サンライズクレイ,42.7318208022016,9.0,,202250113003
region,2022-11-30,11:40発走,園田,3,7,クールローズサクラ,39.25817071972291,10.0,,202250113003
region,2022-11-30,12:10発走,園田,4,1,ハーラブリー,58.089751564028234,1.0,,202250113004
region,2022-11-30,12:10発走,園田,4,8,ピューリファイ,57.66785827335342,2.0,,202250113004
region,2022-11-30,12:10発走,園田,4,2,サーキュラーリング,55.05725715728813,3.0,,202250113004
region,2022-11-30,12:10発走,園田,4,5,アアラヴァ,54.802356315381076,4.0,,202250113004
region,2022-11-30,12:10発走,園田,4,7,ブルーアズール,54.52252196488637,5.0,,202250113004
region,2022-11-30,12:10発走,園田,4,9,ゴドルアーム,52.32003845867372,6.0,,202250113004
region,2022-11-30,12:10発走,園田,4,6,エンハンブレ,52.03700568088438,7.0,,202250113004
region,2022-11-30,12:10発走,園田,4,10,エコロダンサー,48.49958819965438,8.0,,202250113004
region,2022-11-30,12:10発走,園田,4,3,ライブリバンバン,34.98713093840017,9.0,,202250113004
region,2022-11-30,12:10発走,園田,4,4,プローン,32.016491447450605,10.0,,202250113004
region,2022-11-30,12:40発走,園田,5,8,ウルティマン,60.202418699352194,1.0,,202250113005
region,2022-11-30,12:40発走,園田,5,5,デルマゴシュナイト,58.988015967817574,2.0,,202250113005
region,2022-11-30,12:40発走,園田,5,1,ラファームソルティ,56.37048762465689,3.0,,202250113005
region,2022-11-30,12:40発走,園田,5,6,エコロゴールド,53.50613450055762,4.0,,202250113005
region,2022-11-30,12:40発走,園田,5,10,パシャディーバ,51.475362671197885,5.0,,202250113005
region,2022-11-30,12:40発走,園田,5,7,トゥワイス,51.436464699028576,6.0,,202250113005
region,2022-11-30,12:40発走,園田,5,3,パールドブルム,50.41803968535163,7.0,,202250113005
region,2022-11-30,12:40発走,園田,5,4,レーザー,45.093768639740944,8.0,,202250113005
region,2022-11-30,12:40発走,園田,5,9,ビーディオネ,41.91581594160141,9.0,,202250113005
region,2022-11-30,12:40発走,園田,5,2,ニシノスズカゼ,30.593491570694535,10.0,,202250113005
region,2022-11-30,13:10発走,園田,6,8,フクサンモード,63.67450195673562,1.0,,202250113006
region,2022-11-30,13:10発走,園田,6,7,タガノヴァレンチ,56.32437599223429,2.0,,202250113006
region,2022-11-30,13:10発走,園田,6,2,シルヴェラード,56.134256722999105,3.0,,202250113006
region,2022-11-30,13:10発走,園田,6,5,モズキタマサケンジ,48.86906548600833,4.0,,202250113006
region,2022-11-30,13:10発走,園田,6,3,オレノスゴワザ,47.5557635318706,5.0,,202250113006
region,2022-11-30,13:10発走,園田,6,6,レディコートアスク,46.77524022869946,6.0,,202250113006
region,2022-11-30,13:10発走,園田,6,4,クレスコキャニオン,44.87694051549498,7.0,,202250113006
region,2022-11-30,13:10発走,園田,6,1,スオウオオシマ,35.789855565957986,8.0,,202250113006
region,2022-11-30,13:45発走,園田,7,7,アンブロジアーナ,63.612833187133745,1.0,,202250113007
region,2022-11-30,13:45発走,園田,7,4,コルタード,59.37433862999373,2.0,,202250113007
region,2022-11-30,13:45発走,園田,7,8,キクノヴィゴ,58.55856732919689,3.0,,202250113007
region,2022-11-30,13:45発走,園田,7,6,ティグル,52.02913617205175,4.0,,202250113007
region,2022-11-30,13:45発走,園田,7,1,コスモアイトーン,44.99562712600195,5.0,,202250113007
region,2022-11-30,13:45発走,園田,7,2,イスズスカーレット,43.41855565104531,6.0,,202250113007
region,2022-11-30,13:45発走,園田,7,3,ローザロッソ,40.5249031471635,7.0,,202250113007
region,2022-11-30,13:45発走,園田,7,5,アルマヘクトール,37.48603875741313,8.0,,202250113007
region,2022-11-30,14:25発走,船橋,1,8,ヴォンソレイユ,66.49177615498552,1.0,,202243113001
region,2022-11-30,14:25発走,船橋,1,3,ソーブラック,58.98387113081812,2.0,,202243113001
region,2022-11-30,14:25発走,船橋,1,9,シュガーエンジェル,54.911919213323344,3.0,,202243113001
region,2022-11-30,14:25発走,船橋,1,1,オフショアガール,53.65593741917177,4.0,,202243113001
region,2022-11-30,14:25発走,船橋,1,4,ハクサンアロー,51.60542229369879,5.0,,202243113001
region,2022-11-30,14:25発走,船橋,1,2,シゲルブリ,50.247723757423806,6.0,,202243113001
region,2022-11-30,14:25発走,船橋,1,10,プリマリー,45.62962027503484,7.0,,202243113001
region,2022-11-30,14:25発走,船橋,1,6,サヤピーエレガント,43.127429081172586,8.0,,202243113001
region,2022-11-30,14:25発走,船橋,1,7,トップランク,41.796240852509726,9.0,,202243113001
region,2022-11-30,14:25発走,船橋,1,5,シェナハート,33.55005982186128,10.0,,202243113001
region,2022-11-30,14:55発走,園田,9,2,ヒノデテイオー,68.09268850510384,1.0,,202250113009
region,2022-11-30,14:55発走,園田,9,1,クリオミニーズ,64.53593197068679,2.0,,202250113009
region,2022-11-30,14:55発走,園田,9,5,バーニングパワー,62.82399357303399,3.0,,202250113009
region,2022-11-30,14:55発走,園田,9,6,ワールドタキオン,49.40518508781459,4.0,,202250113009
region,2022-11-30,14:55発走,園田,9,8,メメニシコリ,49.3267120041606,5.0,,202250113009
region,2022-11-30,14:55発走,園田,9,11,マコトヤマンバギリ,48.15629422913077,6.0,,202250113009
region,2022-11-30,14:55発走,園田,9,9,サハラ,46.050463175254265,7.0,,202250113009
region,2022-11-30,14:55発走,園田,9,12,ヨッシャー,45.546845635391534,8.0,,202250113009
region,2022-11-30,14:55発走,園田,9,3,テーオーステラ,44.25149405856044,9.0,,202250113009
region,2022-11-30,14:55発走,園田,9,4,トモジャバロンド,43.658250624512306,10.0,,202250113009
region,2022-11-30,14:55発走,園田,9,7,ミヤビプレシャス,42.38614352978382,11.0,,202250113009
region,2022-11-30,14:55発走,園田,9,10,クリノビビ,35.76599760656738,12.0,,202250113009
region,2022-11-30,15:25発走,船橋,3,1,プロティオスミノル,73.75742985990598,1.0,,202243113003
region,2022-11-30,15:25発走,船橋,3,6,イナリンクローバー,56.99160696776749,2.0,,202243113003
region,2022-11-30,15:25発走,船橋,3,3,ヴェルデヴェント,55.87666963966623,3.0,,202243113003
region,2022-11-30,15:25発走,船橋,3,5,サダムシオイノモリ,55.058763982985596,4.0,,202243113003
region,2022-11-30,15:25発走,船橋,3,12,フェアリートレイル,51.862773692020355,5.0,,202243113003
region,2022-11-30,15:25発走,船橋,3,2,サハラブレイブ,50.94204114426348,6.0,,202243113003
region,2022-11-30,15:25発走,船橋,3,9,エイシンイージス,44.490083653726956,7.0,,202243113003
region,2022-11-30,15:25発走,船橋,3,11,キョウエイエスポ,43.94488770727416,8.0,,202243113003
region,2022-11-30,15:25発走,船橋,3,7,ダーラナホース,43.386810838540654,9.0,,202243113003
region,2022-11-30,15:25発走,船橋,3,8,インプレシオ,41.9082788115863,10.0,,202243113003
region,2022-11-30,15:25発走,船橋,3,10,エコロジーガール,41.65046310060893,11.0,,202243113003
region,2022-11-30,15:25発走,船橋,3,4,コンフォートアイル,40.13019060165416,12.0,,202243113003
region,2022-11-30,16:00発走,船橋,4,10,レッドチェイサー,65.12085108911155,1.0,,202243113004
region,2022-11-30,16:00発走,船橋,4,4,アルディートシチー,62.13230494582329,2.0,,202243113004
region,2022-11-30,16:00発走,船橋,4,8,ハクサンブレーヴ,58.71281834145049,3.0,,202243113004
region,2022-11-30,16:00発走,船橋,4,9,グローリーエックス,54.890738158781495,4.0,,202243113004
region,2022-11-30,16:00発走,船橋,4,7,ユウユウクラージュ,51.06509308335248,5.0,,202243113004
region,2022-11-30,16:00発走,船橋,4,3,トーセンエクラ,51.04738708983561,6.0,,202243113004
region,2022-11-30,16:00発走,船橋,4,11,リンクスアイ,44.54871985727974,7.0,,202243113004
region,2022-11-30,16:00発走,船橋,4,5,フェスタジョーヌ,42.66662546792661,8.0,,202243113004
region,2022-11-30,16:00発走,船橋,4,6,ワンリーフ,41.64755412496656,9.0,,202243113004
region,2022-11-30,16:00発走,船橋,4,1,ウインゴライアス,39.743222186742564,10.0,,202243113004
region,2022-11-30,16:00発走,船橋,4,2,ドルチェヴィータ,38.424685654729174,11.0,,202243113004
region,2022-11-30,16:40発走,園田,12,1,ラッキーライズ,63.54096814749792,1.0,,202250113012
region,2022-11-30,16:40発走,園田,12,11,マブイーグル,62.749837089186045,2.0,,202250113012
region,2022-11-30,16:40発走,園田,12,5,ピロコギガマックス,58.563989599946325,3.0,,202250113012
region,2022-11-30,16:40発走,園田,12,12,ネクサスハート,57.46438726024424,4.0,,202250113012
region,2022-11-30,16:40発走,園田,12,2,グリーナリー,56.38004302275138,5.0,,202250113012
region,2022-11-30,16:40発走,園田,12,4,ハニーロコスキップ,49.281213963026545,6.0,,202250113012
region,2022-11-30,16:40発走,園田,12,7,ウォニー,47.76075092776457,7.0,,202250113012
region,2022-11-30,16:40発走,園田,12,9,ヴァイスリヒト,47.1804511101559,8.0,,202250113012
region,2022-11-30,16:40発走,園田,12,6,ナリタウルフ,43.61567356977713,9.0,,202250113012
region,2022-11-30,16:40発走,園田,12,8,ニーマルサンデー,41.219536784014565,10.0,,202250113012
region,2022-11-30,16:40発走,園田,12,3,スピルアウト,36.371517407299436,11.0,,202250113012
region,2022-11-30,16:40発走,園田,12,10,ダイヤモンドリリー,35.87163111833573,12.0,,202250113012
region,2022-11-30,17:40発走,船橋,7,5,ポジティブガール,65.05295812037555,1.0,,202243113007
region,2022-11-30,17:40発走,船橋,7,9,ノブフェーヴル,63.21598984860975,2.0,,202243113007
region,2022-11-30,17:40発走,船橋,7,11,ピアツァサンマルコ,58.796418575307456,3.0,,202243113007
region,2022-11-30,17:40発走,船橋,7,7,ビービーファブル,53.97555717339364,4.0,,202243113007
region,2022-11-30,17:40発走,船橋,7,10,キタノロッキー,53.31840625872415,5.0,,202243113007
region,2022-11-30,17:40発走,船橋,7,8,ヴェニーレ,51.4427721159349,6.0,,202243113007
region,2022-11-30,17:40発走,船橋,7,12,デザートムーン,49.88546327193583,7.0,,202243113007
region,2022-11-30,17:40発走,船橋,7,2,スノーフレイム,46.73387267893008,8.0,,202243113007
region,2022-11-30,17:40発走,船橋,7,6,トーアクリスティー,42.8524276441988,9.0,,202243113007
region,2022-11-30,17:40発走,船橋,7,1,ピーチキング,39.8725313175911,10.0,,202243113007
region,2022-11-30,17:40発走,船橋,7,3,タマモポラリス,38.05991993875872,11.0,,202243113007
region,2022-11-30,17:40発走,船橋,7,4,グレイグレイル,36.79368305624015,12.0,,202243113007
region,2022-11-30,18:15発走,船橋,8,6,リュウヤ,67.33511681393043,1.0,,202243113008
region,2022-11-30,18:15発走,船橋,8,4,ハイガーデン,60.40617404060957,2.0,,202243113008
region,2022-11-30,18:15発走,船橋,8,10,トリプルフォー,59.63456346878065,3.0,,202243113008
region,2022-11-30,18:15発走,船橋,8,9,スマイルチャージ,53.91011717312105,4.0,,202243113008
region,2022-11-30,18:15発走,船橋,8,7,シンジダイ,53.73363466004804,5.0,,202243113008
region,2022-11-30,18:15発走,船橋,8,1,バスクベレー,52.846684994106624,6.0,,202243113008
region,2022-11-30,18:15発走,船橋,8,11,ヒットガール,48.238273003836255,7.0,,202243113008
region,2022-11-30,18:15発走,船橋,8,8,ドクタースキル,47.115222456729384,8.0,,202243113008
region,2022-11-30,18:15発走,船橋,8,12,プラチナライン,41.14206668929147,9.0,,202243113008
region,2022-11-30,18:15発走,船橋,8,2,デスヨネ,40.87694116186769,10.0,,202243113008
region,2022-11-30,18:15発走,船橋,8,5,ハクサンタマテバコ,39.64686016558737,11.0,,202243113008
region,2022-11-30,18:15発走,船橋,8,3,ハクアイゴジロー,35.11434537209216,12.0,,202243113008
region,2022-11-30,19:25発走,船橋,10,10,アンビシャスサルー,62.01855730049607,1.0,,202243113010
region,2022-11-30,19:25発走,船橋,10,8,レムリアンシード,61.75099276615076,2.0,,202243113010
region,2022-11-30,19:25発走,船橋,10,7,トリプルミリオン,60.99218155080221,3.0,,202243113010
region,2022-11-30,19:25発走,船橋,10,2,ビギナーズラック,53.765548233367056,4.0,,202243113010
region,2022-11-30,19:25発走,船橋,10,9,フロネシス,53.30085684834397,5.0,,202243113010
region,2022-11-30,19:25発走,船橋,10,3,ゴールドベレー,52.9968197229411,6.0,,202243113010
region,2022-11-30,19:25発走,船橋,10,5,エクスプローラー,49.96709681854618,7.0,,202243113010
region,2022-11-30,19:25発走,船橋,10,4,バルトフォンテン,49.53871262418175,8.0,,202243113010
region,2022-11-30,19:25発走,船橋,10,13,マキオートーケン,45.48978863903214,9.0,,202243113010
region,2022-11-30,19:25発走,船橋,10,6,コウシ,45.12411165531758,10.0,,202243113010
region,2022-11-30,19:25発走,船橋,10,12,ウインフラッシュ,43.73981136218039,11.0,,202243113010
region,2022-11-30,19:25発走,船橋,10,11,マリンカカリンカ,41.231523463035586,12.0,,202243113010
region,2022-11-30,19:25発走,船橋,10,1,アンビション,30.08399901560535,13.0,,202243113010
region,2022-11-30,20:50発走,船橋,12,10,メタスペクター,66.36632582159277,1.0,,202243113012
region,2022-11-30,20:50発走,船橋,12,14,ワンモアエフォート,65.71370394710209,2.0,,202243113012
region,2022-11-30,20:50発走,船橋,12,7,リンクスショウ,58.39742994485343,3.0,,202243113012
region,2022-11-30,20:50発走,船橋,12,1,オートヴィル,54.15050258631149,4.0,,202243113012
region,2022-11-30,20:50発走,船橋,12,11,ランドファースト,51.79587024217234,5.0,,202243113012
region,2022-11-30,20:50発走,船橋,12,2,ピースマッチング,51.43223171425752,6.0,,202243113012
region,2022-11-30,20:50発走,船橋,12,8,スパイスアップ,50.57812747190334,7.0,,202243113012
region,2022-11-30,20:50発走,船橋,12,12,スパラキシス,50.32364989026479,8.0,,202243113012
region,2022-11-30,20:50発走,船橋,12,3,スズノチェルシー,47.54774156112441,9.0,,202243113012
region,2022-11-30,20:50発走,船橋,12,6,ビービーリバイブ,45.00254304610443,10.0,,202243113012
region,2022-11-30,20:50発走,船橋,12,9,イテザ,44.94534289310781,11.0,,202243113012
region,2022-11-30,20:50発走,船橋,12,5,キャッスルヒーロー,41.54940230735998,12.0,,202243113012
region,2022-11-30,20:50発走,船橋,12,13,ツクバキセキ,36.43539871937947,13.0,,202243113012
region,2022-11-30,20:50発走,船橋,12,4,ヴィータファン,35.76172985446543,14.0,,202243113012
